Date,Year,DayofYear,Time,Latitude_DD,Longitude_DD,WaterTemp,Salinity,DO,DO %,AirTemp
3/31/10,2010,90,11:36,25.413,-80.973,22.2,7.5,6.87,82.4,-9999
3/31/10,2010,90,11:39,25.412,-80.979,22.2,7.5,6.87,82.4,-9999
3/31/10,2010,90,11:42,25.414,-80.984,22.2,7.5,6.87,82.4,-9999
3/31/10,2010,90,11:45,25.414,-80.989,22.2,7.5,6.87,82.4,-9999
3/31/10,2010,90,11:48,25.088,-80.989,22.2,7.5,6.87,82.4,-9999
3/31/10,2010,90,11:51,25.421,-80.985,22.2,7.5,6.87,82.4,-9999
3/31/10,2010,90,11:54,25.423,-80.979,22.2,7.5,6.87,82.4,-9999
3/31/10,2010,90,11:56,25.424,-80.973,22.2,7.5,6.87,82.4,-9999
3/31/10,2010,90,12:32,25.431,-80.983,21.6,7.6,5.51,65.4,-9999
3/31/10,2010,90,14:16,25.406,-80.968,22.7,7.2,6.31,77.1,-9999
3/31/10,2010,90,14:19,25.41,-80.97,22.7,7.2,6.31,77.1,-9999
3/31/10,2010,90,14:23,25.413,-80.973,22.7,7.2,6.31,77.1,-9999
3/31/10,2010,90,14:26,25.412,-80.979,22.7,7.2,6.31,77.1,-9999
3/31/10,2010,90,14:30,25.414,-80.984,22.7,7.2,6.31,77.1,-9999
3/31/10,2010,90,14:34,25.414,-80.989,22.7,7.2,6.31,77.1,-9999
3/31/10,2010,90,14:36,25.088,-80.989,22.7,7.2,6.31,77.1,-9999
3/31/10,2010,90,14:40,25.421,-80.985,22.7,7.2,6.31,77.1,-9999
3/31/10,2010,90,14:44,25.423,-80.979,22.7,7.2,6.31,77.1,-9999
3/31/10,2010,90,14:49,25.424,-80.973,22.7,7.2,6.31,77.1,-9999
3/31/10,2010,90,15:02,25.41,-80.965,23.5,7,6.23,76,-9999
3/31/10,2010,90,16:49,25.434,-80.959,23.3,6.7,6.7,82.4,-9999
3/31/10,2010,90,17:12,25.406,-80.968,23.3,6.7,6.7,82.4,-9999
3/31/10,2010,90,17:18,25.41,-80.97,23.3,6.7,6.7,82.4,-9999
3/31/10,2010,90,17:22,25.413,-80.973,23.3,6.7,6.7,82.4,-9999
3/31/10,2010,90,17:25,25.412,-80.979,23.3,6.7,6.7,82.4,-9999
3/31/10,2010,90,17:30,25.414,-80.984,23.3,6.7,6.7,82.4,-9999
3/31/10,2010,90,17:33,25.414,-80.989,23.3,6.7,6.7,82.4,-9999
3/31/10,2010,90,17:38,25.088,-80.989,23.3,6.7,6.7,82.4,-9999
3/31/10,2010,90,17:42,25.421,-80.985,23.3,6.7,6.7,82.4,-9999
3/31/10,2010,90,17:46,25.423,-80.979,23.3,6.7,6.7,82.4,-9999
3/31/10,2010,90,17:49,25.424,-80.973,23.3,6.7,6.7,82.4,-9999
4/2/10,2010,92,9:45,25.456,-80.959,20.8,4.1,3.15,35.3,-9999
4/2/10,2010,92,10:12,25.454,-80.959,21.3,4.2,3.92,44.8,-9999
4/2/10,2010,92,10:30,25.447,-80.95,20.3,2.3,3.41,37.9,-9999
4/2/10,2010,92,11:00,25.45,-80.947,20.4,2,2.8,31.8,-9999
4/2/10,2010,92,11:34,25.434,-80.95,22,1.7,1.34,15.4,-9999
4/2/10,2010,92,11:50,25.434,-80.952,22.2,1.8,2.83,32.9,-9999
4/2/10,2010,92,13:00,25.435,-80.911,22.8,0.5,4.14,48.1,-9999
4/2/10,2010,92,13:51,25.439,-80.907,22.7,0.5,4.2,48.5,-9999
4/2/10,2010,92,14:10,25.454,-80.88,22.6,0.4,3.28,38.3,-9999
4/2/10,2010,92,14:22,25.457,-80.877,22.5,0.4,3.26,37.5,-9999
4/2/10,2010,92,14:40,25.428,-80.919,22.6,1.1,4.1,48.4,-9999
4/2/10,2010,92,14:52,25.428,-80.915,22.7,1,0.48,5.5,-9999
4/2/10,2010,92,15:10,25.416,-80.957,23.7,1.5,1.01,12,-9999
4/2/10,2010,92,15:47,25.418,-81.013,23.7,9.2,4.67,58.1,-9999
4/2/10,2010,92,16:47,25.429,-81.004,23.2,8.6,3.41,42.1,-9999
4/2/10,2010,92,17:08,25.429,-81.001,23.3,8.6,3.45,42.3,-9999
4/2/10,2010,92,17:30,25.419,-81.001,24.2,8.2,4.75,60.6,-9999
4/2/10,2010,92,17:53,25.422,-80.987,24.3,7.4,5.58,69.8,-9999
4/2/10,2010,92,18:05,25.414,-80.976,25.2,7.3,6.03,76.7,-9999
4/3/10,2010,93,9:13,25.43,-80.956,22.6,2.7,2.5,29.1,-9999
4/3/10,2010,93,9:40,25.429,-80.952,22.2,1.9,0.8,10.2,-9999
4/3/10,2010,93,10:20,25.439,-80.931,22.1,1,2.3,26.3,-9999
4/3/10,2010,93,11:35,25.325,-81.152,22.9,28.4,6.35,85.3,-9999
4/3/10,2010,93,12:09,25.341,-81.12,22.9,25.5,4.9,65.7,-9999
4/3/10,2010,93,12:26,25.352,-81.116,22.9,26.3,5.71,77.3,-9999
4/3/10,2010,93,12:45,25.371,-81.124,23.2,25.8,5.61,75.4,-9999
4/3/10,2010,93,13:22,25.373,-81.042,23.5,13.4,3.7,47,-9999
4/3/10,2010,93,13:35,25.379,-81.03,23.7,9.6,4.13,50.7,-9999
4/3/10,2010,93,14:47,25.384,-81.021,24,8.9,4.53,56,-9999
4/3/10,2010,93,14:51,25.386,-81.016,24.1,8.9,4.34,54.1,-9999
4/3/10,2010,93,15:20,25.411,-81.008,24.4,7.8,5.48,68.8,-9999
4/3/10,2010,93,15:43,25.417,-80.99,24.9,6.7,6.02,75.2,-9999
4/3/10,2010,93,16:07,25.408,-80.967,25.3,7.7,4.9,62.5,-9999
4/3/10,2010,93,16:18,25.404,-80.968,25.6,7.8,4.55,57.6,-9999
4/3/10,2010,93,16:44,25.392,-80.997,24.5,8.6,4.5,56.3,-9999
4/3/10,2010,93,16:58,25.394,-81.001,24.3,10,4.21,53.1,-9999
4/3/10,2010,93,17:15,25.393,-81.024,24.5,11.1,3.58,45.2,-9999
4/3/10,2010,93,17:23,25.398,-81.028,24.1,14.3,1.87,24.2,-9999
4/4/10,2010,94,9:45,25.41,-81.149,22.6,24.9,4.41,58.2,-9999
4/4/10,2010,94,11:03,25.431,-81.089,23.1,14.1,3.29,40.1,-9999
4/9/10,2010,99,,25.422,-80.943,26.6,2.4,-9999,-9999,-9999
4/9/10,2010,99,10:57,25.374,-81.046,25.8,19.6,3.88,53,-9999
4/9/10,2010,99,12:27,25.381,-81.027,26.1,19.6,4.08,56,-9999
4/9/10,2010,99,14:05,25.375,-81.037,26.6,22.1,4.28,60.2,-9999
4/9/10,2010,99,16:00,25.403,-80.967,27.8,6.6,5.84,77.2,-9999
4/9/10,2010,99,21:09,25.457,-80.876,26,0.4,-9999,-9999,-9999
4/9/10,2010,99,22:18,25.453,-80.884,26,0.5,-9999,-9999,-9999
4/10/10,2010,100,0:50,25.433,-80.96,26.9,4.7,-9999,-9999,-9999
4/10/10,2010,100,7:33,25.441,-80.907,25.7,0.7,3.5,43.1,-9999
4/10/10,2010,100,9:17,25.443,-80.921,25.7,0.9,3.23,38.4,-9999
4/10/10,2010,100,11:07,25.436,-80.95,26.1,2.1,3.62,44.2,-9999
4/10/10,2010,100,12:52,25.447,-80.911,26.3,0.7,3.85,47.6,-9999
4/10/10,2010,100,14:46,25.433,-80.914,27.2,0.9,4.8,60.7,-9999
4/10/10,2010,100,16:33,25.428,-80.913,26.6,1.3,2.66,31.2,-9999
4/10/10,2010,100,23:10,25.441,-80.906,26.1,0.6,-9999,-9999,-9999
4/10/10,2010,100,23:44,25.443,-80.921,26.4,1,-9999,-9999,-9999
4/11/10,2010,101,0:55,25.443,-80.906,26.2,0.6,-9999,-9999,-9999
4/11/10,2010,101,2:20,25.409,-81.142,25.7,9.9,-9999,-9999,-9999
4/11/10,2010,101,9:39,25.419,-80.991,25.2,6.8,-9999,-9999,-9999
4/11/10,2010,101,11:07,25.43,-80.976,25.6,5.7,-9999,-9999,-9999
4/11/10,2010,101,12:47,25.433,-80.962,25.6,5.4,-9999,-9999,-9999
4/11/10,2010,101,14:26,25.421,-80.975,24.8,6.2,-9999,-9999,-9999
4/11/10,2010,101,21:24,25.458,-80.876,24.5,0.4,-9999,-9999,-9999
4/11/10,2010,101,22:05,25.453,-80.885,24.5,0.5,-9999,-9999,-9999
4/12/10,2010,102,0:56,25.388,-80.983,25.2,7.6,-9999,-9999,-9999
4/21/10,2010,111,7:36,25.416,-81.003,25,6.1,4.88,62.1,-9999
4/21/10,2010,111,7:38,25.417,-81,25,6.1,4.88,62.1,-9999
4/21/10,2010,111,7:40,25.416,-80.995,25,6.1,4.88,62.1,-9999
4/21/10,2010,111,7:41,25.416,-80.991,25,6.1,4.88,62.1,-9999
4/21/10,2010,111,7:43,25.414,-80.987,25,6.1,4.88,62.1,-9999
4/21/10,2010,111,7:47,25.413,-80.982,25,6.1,4.88,62.1,-9999
4/21/10,2010,111,7:49,25.412,-80.978,25,6.1,4.88,62.1,-9999
4/21/10,2010,111,7:51,25.412,-80.974,25,6.1,4.88,62.1,-9999
4/21/10,2010,111,7:54,25.41,-80.969,25,6.1,4.88,62.1,-9999
4/21/10,2010,111,7:55,25.408,-80.967,25,6.1,4.88,62.1,-9999
4/21/10,2010,111,8:28,25.431,-80.983,24.5,6.3,4.44,55.5,-9999
4/21/10,2010,111,10:14,25.417,-81.009,25.1,10.1,3.56,46.2,-9999
4/21/10,2010,111,10:39,25.416,-81.003,25.1,10.1,3.56,46.2,-9999
4/21/10,2010,111,10:43,25.417,-81,25.1,10.1,3.56,46.2,-9999
4/21/10,2010,111,10:46,25.416,-80.995,25.1,10.1,3.56,46.2,-9999
4/21/10,2010,111,10:50,25.416,-80.991,25.1,10.1,3.56,46.2,-9999
4/21/10,2010,111,10:55,25.414,-80.987,25.1,10.1,3.56,46.2,-9999
4/21/10,2010,111,10:58,25.413,-80.982,25.1,10.1,3.56,46.2,-9999
4/21/10,2010,111,11:02,25.412,-80.978,25.1,10.1,3.56,46.2,-9999
4/21/10,2010,111,11:04,25.412,-80.974,25.1,10.1,3.56,46.2,-9999
4/21/10,2010,111,11:08,25.41,-80.969,25.1,10.1,3.56,46.2,-9999
4/21/10,2010,111,11:12,25.408,-80.967,25.1,10.1,3.56,46.2,-9999
4/21/10,2010,111,14:01,25.389,-81.011,26.1,17,4.41,61.2,-9999
4/21/10,2010,111,14:02,25.389,-81.014,26.1,17,4.41,61.2,-9999
4/21/10,2010,111,14:05,25.386,-81.017,26.1,17,4.41,61.2,-9999
4/21/10,2010,111,14:06,25.383,-81.021,26.1,17,4.41,61.2,-9999
4/21/10,2010,111,14:06,25.382,-81.025,26.1,17,4.41,61.2,-9999
4/21/10,2010,111,14:10,25.38,-81.028,26.1,17,4.41,61.2,-9999
4/21/10,2010,111,14:13,25.378,-81.031,26.1,17,4.41,61.2,-9999
4/21/10,2010,111,14:15,25.376,-81.035,26.1,17,4.41,61.2,-9999
4/21/10,2010,111,14:19,25.374,-81.039,26.1,17,4.41,61.2,-9999
4/21/10,2010,111,14:21,25.372,-81.043,26.1,17,4.41,61.2,-9999
4/21/10,2010,111,14:43,25.369,-81.045,26.1,17,4.41,61.2,-9999
4/21/10,2010,111,16:40,25.389,-81.011,26.2,22.4,4.37,63,-9999
4/21/10,2010,111,16:44,25.389,-81.014,26.2,22.4,4.37,63,-9999
4/21/10,2010,111,16:48,25.386,-81.017,26.2,22.4,4.37,63,-9999
4/21/10,2010,111,16:50,25.383,-81.021,26.2,22.4,4.37,63,-9999
4/21/10,2010,111,16:57,25.382,-81.025,26.2,22.4,4.37,63,-9999
4/21/10,2010,111,16:59,25.38,-81.028,26.2,22.4,4.37,63,-9999
4/21/10,2010,111,17:04,25.378,-81.031,26.2,22.4,4.37,63,-9999
4/21/10,2010,111,17:07,25.376,-81.035,26.2,22.4,4.37,63,-9999
4/21/10,2010,111,17:10,25.374,-81.039,26.2,22.4,4.37,63,-9999
4/21/10,2010,111,17:14,25.372,-81.043,26.2,22.4,4.37,63,-9999
4/28/10,2010,118,7:25,25.342,-81.12,24.9,27.9,72.7,5.1,-9999
4/28/10,2010,118,7:27,25.343,-81.116,24.9,27.9,72.7,5.1,-9999
4/28/10,2010,118,7:30,25.344,-81.112,24.9,27.9,72.7,5.1,-9999
4/28/10,2010,118,7:32,25.344,-81.107,24.9,27.9,72.7,5.1,-9999
4/28/10,2010,118,7:35,25.343,-81.102,24.9,27.9,72.7,5.1,-9999
4/28/10,2010,118,7:41,25.344,-81.098,24.9,27.9,72.7,5.1,-9999
4/28/10,2010,118,7:44,25.347,-81.102,24.9,27.9,72.7,5.1,-9999
4/28/10,2010,118,7:47,25.349,-81.107,24.9,27.9,72.7,5.1,-9999
4/28/10,2010,118,7:49,25.349,-81.113,24.9,27.9,72.7,5.1,-9999
4/28/10,2010,118,7:50,25.35,-81.119,24.9,27.9,72.7,5.1,-9999
4/28/10,2010,118,8:16,25.357,-81.115,24.9,27.9,5.13,72.7,-9999
4/28/10,2010,118,9:50,25.342,-81.12,25.5,28.3,5.3,76.6,-9999
4/28/10,2010,118,9:53,25.343,-81.116,25.5,28.3,5.3,76.6,-9999
4/28/10,2010,118,9:57,25.344,-81.112,25.5,28.3,5.3,76.6,-9999
4/28/10,2010,118,10:00,25.344,-81.107,25.5,28.3,5.3,76.6,-9999
4/28/10,2010,118,10:20,25.343,-81.102,25.5,28.3,5.3,76.6,-9999
4/28/10,2010,118,10:35,25.344,-81.098,25.5,28.3,5.3,76.6,-9999
4/28/10,2010,118,10:38,25.347,-81.102,25.5,28.3,5.3,76.6,-9999
4/28/10,2010,118,10:43,25.349,-81.107,25.5,28.3,5.3,76.6,-9999
4/28/10,2010,118,10:46,25.349,-81.113,25.5,28.3,5.3,76.6,-9999
4/28/10,2010,118,10:50,25.35,-81.119,25.5,28.3,5.3,76.6,-9999
4/28/10,2010,118,11:56,25.342,-81.12,25.5,28.9,79.1,5.5,-9999
4/28/10,2010,118,11:59,25.343,-81.116,25.5,28.9,79.1,5.5,-9999
4/28/10,2010,118,12:02,25.344,-81.112,25.5,28.9,79.1,5.5,-9999
4/28/10,2010,118,12:04,25.344,-81.107,25.5,28.9,79.1,5.5,-9999
4/28/10,2010,118,12:07,25.343,-81.102,25.5,28.9,79.1,5.5,-9999
4/28/10,2010,118,12:11,25.344,-81.098,25.5,28.9,79.1,5.5,-9999
4/28/10,2010,118,12:14,25.347,-81.102,25.5,28.9,79.1,5.5,-9999
4/28/10,2010,118,12:17,25.349,-81.107,25.5,28.9,79.1,5.5,-9999
4/28/10,2010,118,12:20,25.349,-81.113,25.5,28.9,79.1,5.5,-9999
4/28/10,2010,118,12:23,25.35,-81.119,25.5,28.9,79.1,5.5,-9999
4/28/10,2010,118,12:45,25.368,-81.123,25.6,27.8,6.1,86.3,-9999
5/11/10,2010,131,7:07,25.36,-81.129,29.2,25.9,4.28,63.1,-9999
5/11/10,2010,131,7:11,25.357,-81.127,29.2,25.9,4.28,63.1,-9999
5/11/10,2010,131,7:13,25.354,-81.125,29.2,25.9,4.28,63.1,-9999
5/11/10,2010,131,7:15,25.35,-81.124,29.2,25.9,4.28,63.1,-9999
5/11/10,2010,131,7:18,25.347,-81.123,29.2,25.9,4.28,63.1,-9999
5/11/10,2010,131,7:20,25.343,-81.122,29.2,25.9,4.28,63.1,-9999
5/11/10,2010,131,7:22,25.343,-81.127,29.2,25.9,4.28,63.1,-9999
5/11/10,2010,131,7:24,25.344,-81.13,29.2,25.9,4.28,63.1,-9999
5/11/10,2010,131,7:26,25.345,-81.135,29.2,25.9,4.28,63.1,-9999
5/11/10,2010,131,7:28,25.344,-81.139,29.2,25.9,4.28,63.1,-9999
5/11/10,2010,131,8:57,25.36,-81.129,29.1,29.7,3.64,56.3,-9999
5/11/10,2010,131,9:00,25.357,-81.127,29.1,29.7,3.64,56.3,-9999
5/11/10,2010,131,9:03,25.354,-81.125,29.1,29.7,3.64,56.3,-9999
5/11/10,2010,131,9:06,25.35,-81.124,29.1,29.7,3.64,56.3,-9999
5/11/10,2010,131,9:09,25.347,-81.123,29.1,29.7,3.64,56.3,-9999
5/11/10,2010,131,9:12,25.343,-81.122,29.1,29.7,3.64,56.3,-9999
5/11/10,2010,131,9:15,25.343,-81.127,29.1,29.7,3.64,56.3,-9999
5/11/10,2010,131,9:18,25.344,-81.13,29.1,29.7,3.64,56.3,-9999
5/11/10,2010,131,9:21,25.345,-81.135,29.1,29.7,3.64,56.3,-9999
5/11/10,2010,131,9:23,25.344,-81.139,29.1,29.7,3.64,56.3,-9999
5/11/10,2010,131,11:12,25.36,-81.129,29.2,29.2,4.55,69.6,-9999
5/11/10,2010,131,11:17,25.357,-81.127,29.2,29.2,4.55,69.6,-9999
5/11/10,2010,131,11:20,25.354,-81.125,29.2,29.2,4.55,69.6,-9999
5/11/10,2010,131,11:24,25.35,-81.124,29.2,29.2,4.55,69.6,-9999
5/11/10,2010,131,11:27,25.347,-81.123,29.2,29.2,4.55,69.6,-9999
5/11/10,2010,131,11:31,25.343,-81.122,29.2,29.2,4.55,69.6,-9999
5/11/10,2010,131,11:36,25.343,-81.127,29.2,29.2,4.55,69.6,-9999
5/11/10,2010,131,11:41,25.344,-81.13,29.2,29.2,4.55,69.6,-9999
5/11/10,2010,131,11:45,25.345,-81.135,29.2,29.2,4.55,69.6,-9999
5/11/10,2010,131,11:50,25.344,-81.139,29.2,29.2,4.55,69.6,-9999
5/11/10,2010,131,14:24,25.367,-81.052,29.7,22.4,3.51,52.2,-9999
5/11/10,2010,131,14:25,25.363,-81.061,29.7,22.4,3.51,52.2,-9999
5/11/10,2010,131,14:27,25.364,-81.059,29.7,22.4,3.51,52.2,-9999
5/11/10,2010,131,14:30,25.365,-81.056,29.7,22.4,3.51,52.2,-9999
5/11/10,2010,131,14:33,25.369,-81.049,29.7,22.4,3.51,52.2,-9999
5/11/10,2010,131,14:34,25.373,-81.042,29.7,22.4,3.51,52.2,-9999
5/11/10,2010,131,14:36,25.375,-81.038,29.7,22.4,3.51,52.2,-9999
5/11/10,2010,131,14:37,25.377,-81.033,29.7,22.4,3.51,52.2,-9999
5/11/10,2010,131,14:38,25.379,-81.03,29.7,22.4,3.51,52.2,-9999
5/11/10,2010,131,14:40,25.381,-81.025,29.7,22.4,3.51,52.2,-9999
5/11/10,2010,131,16:09,25.347,-81.123,29,31.1,6.79,104.5,-9999
5/11/10,2010,131,16:12,25.343,-81.122,29,31.1,6.79,104.5,-9999
5/11/10,2010,131,16:16,25.343,-81.127,29,31.1,6.79,104.5,-9999
5/11/10,2010,131,16:19,25.344,-81.13,29,31.1,6.79,104.5,-9999
5/11/10,2010,131,16:21,25.345,-81.135,29,31.1,6.79,104.5,-9999
5/11/10,2010,131,16:25,25.344,-81.139,29,31.1,6.79,104.5,-9999
5/11/10,2010,131,16:28,25.363,-81.061,29,31.1,6.79,104.5,-9999
5/11/10,2010,131,16:32,25.364,-81.059,29,31.1,6.79,104.5,-9999
5/11/10,2010,131,16:39,25.365,-81.056,29,31.1,6.79,104.5,-9999
5/11/10,2010,131,16:56,25.367,-81.052,29,31.1,6.79,104.5,-9999
5/20/10,2010,140,17:25,25.384,-81.021,-9999,17.7,3.56,51.6,-9999
5/20/10,2010,140,18:20,25.386,-81.016,-9999,17.7,3.56,51.6,-9999
5/20/10,2010,140,18:45,25.392,-80.997,-9999,14.2,4.06,57.5,-9999
5/20/10,2010,140,18:55,25.394,-81.001,-9999,14.2,4.06,57.5,-9999
5/20/10,2010,140,21:15,25.393,-80.972,28.8,12.4,-9999,-9999,-9999
5/20/10,2010,140,23:21,25.434,-80.963,-9999,7,-9999,-9999,-9999
5/21/10,2010,141,7:43,25.344,-81.107,28,31.1,4.95,75.7,-9999
5/21/10,2010,141,7:45,25.343,-81.112,28,31.1,4.95,75.7,-9999
5/21/10,2010,141,7:47,25.343,-81.118,28,31.1,4.95,75.7,-9999
5/21/10,2010,141,7:50,25.344,-81.123,28,31.1,4.95,75.7,-9999
5/21/10,2010,141,7:52,25.345,-81.127,28,31.1,4.95,75.7,-9999
5/21/10,2010,141,7:54,25.345,-81.131,28,31.1,4.95,75.7,-9999
5/21/10,2010,141,7:56,25.346,-81.136,28,31.1,4.95,75.7,-9999
5/21/10,2010,141,7:59,25.347,-81.139,28,31.1,4.95,75.7,-9999
5/21/10,2010,141,8:01,25.347,-81.142,28,31.1,4.95,75.7,-9999
5/21/10,2010,141,8:04,25.348,-81.148,28,31.1,4.95,75.7,-9999
5/21/10,2010,141,9:55,25.344,-81.107,28.3,31.1,5.88,89.7,-9999
5/21/10,2010,141,9:58,25.343,-81.112,28.3,31.1,5.88,89.7,-9999
5/21/10,2010,141,10:01,25.343,-81.118,28.3,31.1,5.88,89.7,-9999
5/21/10,2010,141,10:05,25.344,-81.123,28.3,31.1,5.88,89.7,-9999
5/21/10,2010,141,10:12,25.345,-81.127,28.3,31.1,5.88,89.7,-9999
5/21/10,2010,141,10:15,25.345,-81.131,28.3,31.1,5.88,89.7,-9999
5/21/10,2010,141,10:29,25.346,-81.136,28.3,31.1,5.88,89.7,-9999
5/21/10,2010,141,10:32,25.347,-81.139,28.3,31.1,5.88,89.7,-9999
5/21/10,2010,141,10:35,25.347,-81.142,28.3,31.1,5.88,89.7,-9999
5/21/10,2010,141,10:38,25.348,-81.148,28.3,31.1,5.88,89.7,-9999
5/21/10,2010,141,11:55,25.344,-81.107,28.5,31.5,5.56,85.8,-9999
5/21/10,2010,141,12:01,25.343,-81.112,28.5,31.5,5.56,85.8,-9999
5/21/10,2010,141,12:05,25.343,-81.118,28.5,31.5,5.56,85.8,-9999
5/21/10,2010,141,12:08,25.344,-81.123,28.5,31.5,5.56,85.8,-9999
5/21/10,2010,141,12:12,25.345,-81.127,28.5,31.5,5.56,85.8,-9999
5/21/10,2010,141,12:16,25.345,-81.131,28.5,31.5,5.56,85.8,-9999
5/21/10,2010,141,12:19,25.346,-81.136,28.5,31.5,5.56,85.8,-9999
5/21/10,2010,141,12:23,25.347,-81.139,28.5,31.5,5.56,85.8,-9999
5/21/10,2010,141,12:43,25.347,-81.142,28.5,31.5,5.56,85.8,-9999
5/21/10,2010,141,12:47,25.348,-81.148,28.5,31.5,5.56,85.8,-9999
5/21/10,2010,141,20:20,25.438,-80.934,28.2,1.1,-9999,-9999,-9999
5/21/10,2010,141,22:45,25.447,-80.911,25.1,0.5,-9999,-9999,-9999
5/22/10,2010,142,7:59,25.417,-81.007,27.9,7.9,4.86,65.2,-9999
5/22/10,2010,142,8:01,25.4,-81.001,27.9,7.9,4.86,65.2,-9999
5/22/10,2010,142,8:03,25.417,-80.997,27.9,7.9,4.86,65.2,-9999
5/22/10,2010,142,8:05,25.417,-80.993,27.9,7.9,4.86,65.2,-9999
5/22/10,2010,142,8:07,25.414,-80.987,27.9,7.9,4.86,65.2,-9999
5/22/10,2010,142,8:09,25.412,-80.981,27.9,7.9,4.86,65.2,-9999
5/22/10,2010,142,8:11,25.412,-80.976,27.9,7.9,4.86,65.2,-9999
5/22/10,2010,142,8:14,25.411,-80.971,27.9,7.9,4.86,65.2,-9999
5/22/10,2010,142,8:16,25.409,-80.967,27.9,7.9,4.86,65.2,-9999
5/22/10,2010,142,8:18,25.404,-80.967,27.9,7.9,4.86,65.2,-9999
5/22/10,2010,142,8:30,25.421,-80.975,27.9,7.9,4.86,65.2,-9999
5/22/10,2010,142,10:05,25.417,-81.007,29,7.8,3.41,49.9,-9999
5/22/10,2010,142,10:08,25.4,-81.001,29,7.8,3.41,49.9,-9999
5/22/10,2010,142,10:12,25.417,-80.997,29,7.8,3.41,49.9,-9999
5/22/10,2010,142,10:15,25.417,-80.993,29,7.8,3.41,49.9,-9999
5/22/10,2010,142,10:17,25.414,-80.987,29,7.8,3.41,49.9,-9999
5/22/10,2010,142,10:20,25.412,-80.981,29,7.8,3.41,49.9,-9999
5/22/10,2010,142,10:23,25.412,-80.976,29,7.8,3.41,49.9,-9999
5/22/10,2010,142,10:26,25.411,-80.971,29,7.8,3.41,49.9,-9999
5/22/10,2010,142,10:29,25.409,-80.967,29,7.8,3.41,49.9,-9999
5/22/10,2010,142,10:32,25.404,-80.967,29,7.8,3.41,49.9,-9999
5/22/10,2010,142,10:40,25.43,-80.979,28.3,7.6,3.45,53.2,-9999
5/22/10,2010,142,12:11,25.417,-81.007,30.1,8.9,4.44,59.7,-9999
5/22/10,2010,142,12:15,25.4,-81.001,30.1,8.9,4.44,59.7,-9999
5/22/10,2010,142,12:20,25.417,-80.997,30.1,8.9,4.44,59.7,-9999
5/22/10,2010,142,12:24,25.417,-80.993,30.1,8.9,4.44,59.7,-9999
5/22/10,2010,142,12:28,25.414,-80.987,30.1,8.9,4.44,59.7,-9999
5/22/10,2010,142,12:32,25.412,-80.981,30.1,8.9,4.44,59.7,-9999
5/22/10,2010,142,12:36,25.412,-80.976,30.1,8.9,4.44,59.7,-9999
5/22/10,2010,142,12:40,25.411,-80.971,30.1,8.9,4.44,59.7,-9999
5/22/10,2010,142,12:44,25.409,-80.967,30.1,8.9,4.44,59.7,-9999
5/22/10,2010,142,12:47,25.404,-80.967,30.1,8.9,4.44,59.7,-9999
5/22/10,2010,142,13:40,25.42,-80.987,29.5,8.6,4.31,69.9,-9999
5/22/10,2010,142,15:02,25.411,-80.968,30.2,9.7,5.74,81,-9999
6/22/10,2010,173,7:43,25.416,-80.998,30,4.1,4.57,61.5,-9999
6/22/10,2010,173,10:14,25.434,-80.962,30.1,4.9,5.01,68.4,-9999
6/22/10,2010,173,12:14,25.448,-80.961,31,3.3,4.9,66.2,-9999
6/22/10,2010,173,14:08,25.378,-81.032,31.1,9.1,3.86,54.7,-9999
6/22/10,2010,173,16:00,25.39,-81.012,31.3,8,3.9,55,-9999
6/23/10,2010,174,7:33,25.407,-80.968,29.1,4.6,4.83,64.2,-9999
6/23/10,2010,174,10:05,25.45,-80.947,29.9,0.8,1.85,24.4,-9999
6/23/10,2010,174,11:38,25.437,-80.948,30.4,0.6,2.59,33.9,-9999
6/23/10,2010,174,13:30,25.431,-80.984,30.3,4.9,4.11,56.1,-9999
6/23/10,2010,174,16:00,25.354,-81.079,31.3,22.3,4.03,61.7,-9999
7/19/10,2010,200,10:57,25.416,-80.958,29.6,0.4,1.52,20.8,-9999
7/19/10,2010,200,11:17,25.416,-80.957,29.6,0.4,1.52,20.8,-9999
7/19/10,2010,200,12:01,25.428,-80.915,29.4,0.3,1.77,23.4,-9999
7/19/10,2010,200,12:22,25.428,-80.919,29.4,0.3,1.77,23.4,-9999
7/19/10,2010,200,13:17,25.439,-80.907,30.7,0.2,3.43,47.2,-9999
7/19/10,2010,200,13:41,25.457,-80.877,30,0.2,2.24,29.9,-9999
7/19/10,2010,200,13:57,25.454,-80.88,30,0.2,2.24,29.9,-9999
7/19/10,2010,200,14:40,25.408,-80.967,31,1.1,5.2,70.3,-9999
7/19/10,2010,200,15:11,25.404,-80.968,31,1.1,5.2,70.3,-9999
7/19/10,2010,200,15:37,25.392,-80.997,30.8,2.7,3.69,50.1,-9999
7/19/10,2010,200,15:52,25.394,-81.001,30.8,2.7,3.69,50.1,-9999
7/19/10,2010,200,16:21,25.386,-81.016,30.7,2.5,3.5,47.9,-9999
7/19/10,2010,200,16:50,25.384,-81.021,30.7,2.5,3.5,47.9,-9999
7/19/10,2010,200,17:20,25.379,-81.03,30.6,2.1,4.02,54.6,-9999
7/20/10,2010,201,9:45,25.393,-81.024,29.8,2.9,3.61,48.8,-9999
7/20/10,2010,201,10:00,25.398,-81.028,29.5,6.3,2.59,35.9,-9999
7/20/10,2010,201,10:30,25.43,-80.956,29.4,0.5,2.33,30.9,-9999
7/20/10,2010,201,10:43,25.429,-80.952,29.5,0.4,1.88,26.2,-9999
